448810.00015733 260010.589795363 351521.556197222 213687.245664405 146190.988735462 52634.7346381676 63414.4446106245 53038.5751464518
747034.421175411 378969.253989636 190049.159732296 253064.675406098 145809.977117773 94683.6696879506 41345.3919149734 45324.1787627461
1054578.50788435 597085.640075959 277243.737562322 128932.785798743 165449.334420372 95097.9929854469 63745.9448333635 31542.8098245006
823900.742486196 759600.215999669 397681.355684663 184419.929527916 81596.0463366291 105824.615524801 63526.4524421015 43589.3678863988
894565.796767412 651675.387623035 480553.91772645 256543.44438573 120687.062678752 53602.1589247812 67114.9263027834 44467.8554244795
656544.278634312 750033.102401913 447481.259403676 306277.670531133 168681.072611628 76559.3513901943 38523.2310221436 45486.6613079208
944032.878932381 537862.420304094 499468.50533935 289549.403362949 191545.472914377 106526.696349738 49164.155999458 28616.1149017924
1198652.4787794 679665.622919058 347873.016283925 301016.091645395 182662.670385978 121714.412073724 63568.9719098204 30672.7704619859
655886.647099551 1531389.80986077 388926.519136938 204870.740778156 165734.5451882 106929.547162972 75147.6273449341 41330.3000616066
510603.559917633 604158.60487102 1276106.94910856 228067.859824712 127542.994527416 103137.428136753 64050.6645704903 50108.3985632307
290928.475239414 485490.711081918 396937.101132005 866021.152174286 134579.099067921 78029.9423499778 69567.9419019586 38526.4637250449
563119.245601545 295152.246979631 318904.656034007 239007.03965872 558868.687176586 73662.376119041 46904.804402804 51611.6304656439
705082.419895744 369534.77759951 223710.860505375 207682.606284635 150958.238126396 386704.579040619 46805.2439868623 30586.5886881811
743075.221913168 549489.71828671 236810.030824353 160279.010674667 139836.153331697 107550.413122008 253173.244757213 31582.8505696085
480598.437466251 524575.352219947 321163.475105621 129579.283967792 93190.648040275 85326.7242746232 67782.4931094845 140639.017694972
456381.774248635 347121.677600801 341819.95291389 194282.905500964 78642.3596261841 57742.3330124903 56339.8930537228 44016.6567297811
985750.370518069 302572.376451323 211720.527191176 216967.78205149 119532.845796441 46717.6432548094 35058.866947623 37374.3885277741
1071050.460994 927937.881903769 175902.969022241 121612.509296684 118347.46903609 64361.7155668713 28820.762488068 23041.7048156044
904174.188270405 788632.59353555 620199.449494622 92965.3942113833 65146.4754652294 60901.4792818739 38300.2281987301 19028.5133026108
751148.731021289 544146.124747046 429783.695796544 340110.332748203 45298.3513957735 32155.2073007355 31170.7648594008 23234.6435495135
1008679.70046017 458596.418850401 319915.157041125 258755.05926092 215177.823382197 28079.7744172876 19666.4970729293 17829.3931429086
968327.315928063 650589.112028232 244706.881661549 175229.522173126 144237.963461834 108253.382679784 18435.2793674471 12526.7515135912
999000.772744083 643421.217627072 382341.13345661 141081.453255148 102404.926540931 89690.1992299855 61719.3662748536 12162.7165184522
1097731.91973443 570344.951372566 308732.892108953 183038.534521269 65665.1615898754 50416.3900804998 44824.1477884379 31454.6673950398
790458.732335032 812243.264076518 309508.457738036 142515.488250099 90485.8248153205 35886.9448519448 29311.6937431771 27014.4243743937
1884363.71571008 617266.594539549 466298.231887186 156594.405525559 68309.6698088008 45967.9439960865 21909.1427189052 17462.3679788755
1300487.05602939 1406972.33224912 339832.227291234 218930.20013128 72588.7485814802 34059.7371192918 25517.9682960792 13550.2917605473
1372405.71408717 930304.890430467 795395.773505714 184255.961312903 98866.550169712 38696.8665727909 19798.9656239813 16178.9430277521
1844712.03105168 881849.124807981 489610.504330255 430060.887964713 93700.2197112069 46054.2558748199 21512.0806694065 12050.7717862681
4552517.32100474 1279533.71455351 494432.418985563 283923.754801588 211475.591126074 55398.3517130707 25438.502496376 12666.2664828377
1856662.47721494 3354153.58188171 653112.159587834 251653.505718272 148033.339259018 94271.7792715652 28896.5226058275 13679.1138624517
1865524.35567222 1397524.64642016 1700622.28911114 328485.760954495 123156.124211418 65948.1657541823 45212.5844573368 14284.5436455203
1287925.20177757 1382860.21139722 730733.365262654 833969.884459838 159434.592630299 54278.5732986052 30253.8511394489 23630.0733655504
1025938.04426346 911194.565835733 739422.05193056 384140.933068348 406737.821914742 75755.8382438609 26185.249402763 16107.4348585359
1087281.72529336 832647.786274055 526647.76854374 395441.285810177 192244.897201605 187460.852989115 38242.2377648424 15411.7241434226
928857.390921298 748206.666316263 436323.645141475 267331.907162332 196583.480468412 88942.5407368957 78105.0824565578 20336.7313717855
665785.312300161 650679.77025247 392577.089531303 218685.534465599 133619.953181677 85812.5667083309 38643.9506551187 34622.1068536743
529662.095748944 436435.886595224 356931.680857576 203197.173591144 111106.035305915 63301.5029622116 41008.4315332968 19979.3381306133
1134904.20474969 368263.535219691 235677.889409905 184417.35026089 99589.1840286178 56321.5030677397 33722.7251946731 18944.3916130384
1155258.96547428 968608.492274852 218307.544151285 119906.236550845 84856.3033225091 45159.1989860394 29159.0052075573 17708.364084614
