3908.24577608578 812.11366282677 587.142541153091 160.379826246071 109.549455540765 82.5083835970699 48.4002484385365 76.6360603439955
3205.31748530773 1499.12210047632 686.718752006645 251.199324226308 63.4797247031313 133.7017332704 54.4583940717326 27.9436051851395
2945.96376786124 1210.64324742056 1618.42086180102 508.953113020288 164.306677774088 105.527741417431 87.8337987217063 41.9906408642248
2595.52690697217 1181.8615568868 1350.31893629565 1155.97514004649 340.381899009704 217.024730208606 74.199884826595 55.8082715671945
3569.50167765012 929.058062744088 1224.21106229123 872.887295603962 598.058010929714 298.195323683561 108.115669952966 42.6287706617827
4621.33332835217 1391.05792724361 888.894917768157 857.25055749434 543.59889756511 706.337400337246 163.256839955165 62.4661366095309
4602.89269366155 1780.07499741322 1424.78137526898 572.571347424934 463.691577975606 614.518008722359 426.800084454242 89.573831041665
5246.35769310129 1685.78427877408 1866.69710125577 975.023554672963 378.731286142417 569.530678957511 402.352562148548 282.927678709867
4008.06880055516 2039.58507657574 1793.3389455597 1257.75806228042 673.122296872167 356.161886072158 310.61436106659 223.881065882104
2182.45005007845 1545.7130586923 2274.8571969192 1323.54536369067 906.999951724147 537.976124859423 174.1520313885 159.619589382807
2128.56336457481 654.292762514501 1520.52619911059 1548.53052871302 756.077851821192 743.365634563794 255.58706613329 85.9323964945731
1368.16459491058 794.049004868038 796.101061481898 1330.77171864386 1131.09492482252 881.518602533083 465.261173312959 162.129451741957
920.279790870591 484.645357100329 815.732602604117 588.526400584378 795.453659984264 1066.12104337383 523.840023242036 263.426381025319
2236.01025365357 251.725996422081 399.113700924138 522.383379465928 410.66134909419 915.88701830265 680.859848311545 372.863297965742
2237.24181580401 754.177821417699 224.788188488999 286.628604675427 313.207871057199 472.791614755598 520.726769610919 417.716754327563
2696.70007375619 480.059675545986 650.156432925177 667.655866354316 124.655740031131 306.101475682416 226.40782970847 218.048066134133
3605.5961919958 649.767497274622 442.424886205129 465.632587464165 397.568255659429 180.065054199399 223.921662758496 130.670293536583
2765.65945076012 990.489932803116 821.444544279018 413.537816986812 498.234202725184 689.961056952532 133.918140695244 161.915637216946
2854.90544800544 582.766094609786 923.303989971464 674.497920227155 357.634322016927 624.519486933574 379.063807677017 71.9820958227275
1848.13081705288 751.939248973916 917.431926089462 933.23539908319 606.803977133198 453.547114531013 349.704966760003 207.058876739981
1573.87361994096 526.675317461437 1197.33379490287 990.756907312627 755.245952961021 601.984481762064 228.386465384018 177.549552557835
1946.01867584235 466.171536662352 599.761935554154 1042.94246509829 633.032347030528 853.250263921657 340.698617786912 138.687378865776
2120.20815780766 537.846868240965 518.065071580078 463.813401835255 549.386875505232 664.995064682093 482.018278639151 216.927187025038
1351.60328625647 718.190186725154 572.290473630649 425.411866169016 282.938255537367 850.367971807793 409.892658761949 327.01777263582
1251.81936128579 446.852143583823 563.161941805391 460.914054924437 109.780764203209 398.895622610219 276.441876645692 416.390842471686
1095.83622785176 338.716201231892 491.387219508388 313.977552224766 125.557607508257 299.586600936896 283.650130309852 175.008844541045
961.7778907551 215.629724171539 342.96796145214 270.215630359644 114.52030777454 497.479640452876 211.391035148156 227.622623603887
973.149572063884 165.007357970848 278.594107732555 218.50008940915 129.636971368048 405.530943476781 389.766252977292 152.54987516311
1605.08290738466 117.461798766035 200.465755156146 162.575248942273 111.782988542554 475.743534355229 283.032726980794 323.00753431503
2056.47998470021 174.145809043284 161.664378047818 155.984952604613 79.7274583338031 405.205228123071 342.337648811867 193.555478037929
1788.086448628 246.533898507929 352.047851155327 179.536429201346 134.801791468418 310.004744651217 282.716386578316 250.599716374157
1143.34006242383 241.34771240608 472.527840580648 381.29310507918 162.907922575723 456.45584094465 244.973310404567 208.301572732697
2684.71395631509 100.071404820691 389.992796287967 395.523351915313 239.7103688797 287.998769576648 325.25675600754 182.073145637096
