5811486.84804323 5066727.32128375 2356914.31132804 971919.797247367 1667213.8938419 3532917.8720335 2720078.46863109 796744.248970863 295072.236698277
5081027.88429006 5336915.66391644 4207417.20939455 1900615.53742336 745535.392489131 1227527.07096928 2458670.57385731 1809490.2927791 543030.360817229
3613848.7845739 4836475.1638537 4775209.03915026 3509680.07116554 1428707.89880271 534141.240937786 871816.06084616 1633840.24760047 1235375.31248841
3372138.52072955 2678222.43594525 4488699.04725455 4414943.94209776 2919746.2164277 981668.060409195 388128.489205409 583783.372063708 1113115.08495441
4359034.12079756 2430809.84720597 1942279.10720793 4431182.65522711 3904992.84368878 2204393.91325742 669735.840995475 268767.982478672 394744.560587069
4140769.96152566 4350004.33068188 1717024.39783779 1366234.85385286 4079145.76382428 3127742.59423438 1619975.96375379 459717.802478142 190837.822723819
4128828.53116062 3431733.24801564 4228814.7260332 1220034.31667683 1023219.59907804 3167500.38227004 2258697.32440004 1072753.94194374 306699.62014474
4388516.53540024 3400435.65328893 2785062.39212093 4105792.85468897 837080.900867728 798035.299405638 2167274.48472435 1506920.32680955 750522.949054134
3762476.55685805 4227660.83249112 2746398.34227424 2197613.87497032 3742416.53584577 532324.503633284 603519.310967849 1407811.6052132 1032219.31099924
3573130.44302082 3033116.54618303 3976245.10953236 2369434.09265955 1693416.58119135 2963249.73195375 344106.321665983 457354.440961998 1044471.18428682
3214450.85235996 3129422.17561724 2392195.73027712 3922897.78995543 1845461.37841805 1092445.58481561 1958215.50094254 213861.496429619 341784.793726042
3346362.72649997 2538719.04869617 2673416.44380821 2125375.69720045 3033097.25740264 1258271.36642668 775256.225747576 1210712.30671956 136532.583223847
3456081.58342038 2880073.10828912 1960756.47901107 2540241.26865034 1519690.11569424 1921266.47878604 937460.21485808 471761.310296885 727736.794805929
3112787.6016272 3168709.96732516 2421051.50164353 1623863.74678755 2021591.20300305 987027.854363452 1149155.70108179 563756.15630581 308353.50808089
2943059.08745511 2592043.74683718 2834665.48913202 1980696.45960631 1095525.71108315 1382143.41715513 587856.816176069 643822.656834421 336293.744275453
2792842.51645339 2507014.0330528 2103093.64529712 2397052.4371942 1427840.67808947 686011.181956609 963596.290188465 346178.233190909 287197.358038491
2994637.61110579 2237518.44867141 2082760.86837584 2165771.73735305 1811766.08452539 977367.33747994 494592.959941178 571367.033407632 216439.188063062
2926988.1170002 2681714.34576352 1747234.30876386 1936745.67433503 1783097.388576 1212139.57979619 727190.953472963 323931.820257921 345324.555282232
2977574.20529916 2442258.55924754 2340996.97193417 1257137.34248025 1634554.9846804 1503290.6583321 859452.055232315 478736.975165193 261063.518312854
3528097.82490981 2639367.59621602 1985763.03255888 2362967.2332678 1259527.13927372 1262107.69962034 904037.478280829 609850.303372123 308330.538874418
2952145.61482021 3164302.88738244 2287288.14379689 1849592.14131301 1840505.27535581 1034238.07122787 857829.618168232 613374.5676495 371112.372607397
4749643.77552204 1831917.66284351 2633917.45844506 1763267.38176344 1314229.76270482 1244403.35238028 676976.721757335 598926.726650066 406402.209624263
5646271.17337828 5225585.55396049 1162604.28464801 2517487.22289308 1545781.50523736 985542.494942368 802017.440192976 411156.887123759 345210.126839337
3696697.81081815 6546657.09596029 4838263.36483587 798499.11101158 1564105.40891196 912707.825238968 575099.329781217 379252.839926088 241511.887854498
5397194.18950757 2782018.15989375 6903745.64259062 3935453.15331366 748160.706378099 995775.846108537 474183.249553152 265786.544659258 183896.387532164
7070591.32300132 4115431.43668983 2366385.16948781 5359599.51604464 1855892.74309967 530812.609315481 472969.499293221 228542.69268037 132748.959462152
6866257.10813117 6257388.94951064 3456976.02531465 1688163.78891299 3137020.95642652 1013461.08672277 366991.402468028 275871.40180513 129094.867617793
5176996.86497955 5837497.04431891 4928829.83228271 2468583.0189495 1441640.94734042 2037646.51423614 731892.607146477 250053.41328287 180661.044195258
4658201.44009545 4253706.105662 4914298.59278314 4407270.30796405 1932828.72272677 1201500.99332553 1080210.8747721 412210.960178548 173669.692093171
4188876.85248456 4050707.50164114 3467380.73967666 4959972.6225459 3865976.36809402 1553094.49822181 875286.072987246 668360.122905813 255773.612212038
5507435.47025466 3931870.54150199 3889808.93809497 3324632.9715162 4564341.60054031 2895012.04136714 1202386.65129701 543054.324128746 360937.320289259
7152461.35253813 5468139.50191936 3248913.66186015 3582565.36153441 2973953.69238852 3260360.73117161 2022930.06649877 865890.274770849 392261.346047342
5944484.62827117 6764044.15936507 5483350.83503815 2629623.23954557 2877283.47035025 2310697.44945972 2243752.22461506 1268941.31335557 559946.709690186
5795704.48584064 4660042.16107615 6641400.84515341 5116626.62991516 2339307.70431209 2357876.75950389 2017882.8417951 1476689.93453545 786321.806852837
5807466.09694549 4364060.78954449 3731238.8024256 6744045.38526381 4850744.18580171 2251609.81146476 2105138.57225262 1805232.8766548 1205199.5704637
5273724.47909524 5887264.64729532 3369113.92487496 2874180.9883466 4459794.50765385 3382450.84489766 1747397.76718798 1627215.27257958 1333183.18324257
7454724.33423759 3554837.35187118 5208570.98049502 2655376.623259 2616744.66893406 3169647.39558419 2503276.80868055 1372480.20548668 1175987.86907634
8514385.65572923 6253009.4338361 2251622.28459376 4415612.74059447 2057688.09957818 2011058.15721348 2421970.71939296 2088658.02139725 1082968.52245368
