0.89799 1.3386 2.09376 3.18333 3.75334 5.31617 5.89054 7.71903
1.23377 1.62376 1.97939 3.00693 4.03949 4.42782 6.13555 7.40554
0.93251 1.53009 2.25088 2.71114 3.55804 4.40625 5.22033 6.76748
0.90847 1.41603 2.04913 2.71591 3.59871 4.46323 5.68708 6.84517
0.81059 1.32487 2.16742 2.93368 3.76488 4.63385 5.17248 6.16297
0.77995 1.1753 1.95195 2.36688 3.79331 4.22762 4.63036 6.32628
0.79247 1.38199 1.63335 2.56885 3.3564 4.68437 4.81378 6.44492
0.83076 1.53382 2.3723 2.75052 3.42783 4.49775 5.71283 7.85703
0.86158 1.47197 2.4788 3.29767 3.76394 4.29571 5.53957 7.56197
0.67783 1.28672 2.24995 3.06824 4.03382 4.38333 5.11171 7.14696
0.73328 1.23445 1.92583 3.10828 4.16095 4.60451 4.85888 6.54187
0.79276 1.30393 2.14453 3.3375 4.52118 4.90046 5.44942 7.40002
1.06853 1.59491 2.22776 3.0926 4.04949 5.2742 6.30772 7.95513
0.92122 1.78991 2.38001 3.02768 4.08865 5.12619 5.93925 8.14761
0.9272 1.78982 2.70486 3.584 4.53499 5.47759 6.98036 8.72366
1.04781 1.54759 2.51757 3.2177 4.20599 5.1251 5.90492 8.8232
0.99171 1.68834 2.13934 3.13528 3.68978 4.63169 5.50529 8.45286
0.76707 1.5862 2.28591 2.68782 3.89507 4.6647 6.18299 8.47352
0.64 1.24369 1.9414 2.76939 3.40596 4.94993 5.86488 8.85433
0.67008 1.01755 1.7861 2.42966 3.57098 4.2094 5.65059 8.21836
0.65036 0.86126 1.81514 3.07227 4.20892 5.32999 6.12842 8.60259
0.7515 0.96417 1.37947 2.78854 4.02293 5.2544 6.32214 8.64889
0.86413 1.01846 1.41304 1.99686 3.91303 5.01746 6.42983 8.43075
0.81458 1.17528 1.57545 2.24547 3.24118 4.85832 6.3149 8.41624
0.76367 1.13802 1.74412 2.36273 3.16464 4.22206 6.06613 8.19144
0.93043 1.16888 1.59918 2.23996 3.66692 4.32964 5.41248 7.04546
0.86795 1.23866 1.74627 2.63423 3.18439 3.97984 5.08019 6.89088
0.91089 1.09964 1.59353 2.4318 3.61669 4.78694 6.54788 8.32559
0.96717 1.27155 1.80744 2.55995 3.55417 4.76703 5.26739 7.89072
0.93304 1.16697 1.79845 2.366 2.95116 4.70525 6.09222 8.38209
0.87311 1.12511 1.44547 2.58472 3.55482 4.52507 6.15752 8.86631
0.86052 0.94947 1.38607 1.74266 2.94798 3.88289 4.99553 7.22733
0.85006 1.0423 1.20555 1.75233 2.33692 3.49338 4.8438 6.7452
0.99151 1.10728 1.53175 1.68296 2.59304 3.08425 4.7733 7.46149
0.77429 1.05332 1.30688 2.09334 2.54551 3.48476 4.141 6.14096
0.77587 1.01366 1.49479 1.79116 2.96145 3.76128 4.63849 5.75034
0.63596 0.88866 1.16711 1.81033 2.36829 3.17609 3.76836 5.06471
0.79449 1.01036 1.3915 1.89587 2.85993 3.68715 4.81352 7.05891
0.7152 1.1553 1.32515 1.7095 2.13154 3.0262 3.62171 5.71334
0.90421 1.0118 1.48878 1.90599 2.42423 3.05805 4.31753 5.73376
0.76911 1.12356 1.28574 1.83373 2.32833 2.88743 3.60018 4.97542
0.91588 1.06518 1.48822 1.69206 2.21049 2.79215 3.20595 4.56533
1.0328 1.33309 1.67161 1.9941 2.56567 3.08606 3.65098 4.78959
1.03692 1.47421 2.03296 2.59676 3.16337 3.48812 3.96767 5.22272
0.95546 1.19226 1.78669 2.57114 3.06848 3.4181 3.71769 4.28856
0.90966 1.28739 1.38302 2.19614 3.22114 3.53624 4.18134 4.48245
0.87813 1.13195 1.58638 1.95684 3.07648 3.84051 4.54067 5.64757
1.09131 1.26524 1.56756 2.33424 2.60712 4.00981 5.53012 6.67938
0.95125 1.25327 1.62066 2.18032 3.03725 3.79306 4.22824 7.2845
0.93736 1.23895 1.61063 2.23114 2.88763 3.45049 4.33143 6.20781
0.95644 1.22803 1.75518 2.35643 2.98744 4.23237 4.47313 6.28694
