67909.232985348 107226.984157931 72214.0857188358 37631.7889286634 44463.6123088835 16645.1009902323 4833.36254242792 3075.23061544672 1278.92044766795 1445.19500891899 1973.9843172178
643146.411592008 44592.480575313 48825.7087494747 27168.412432513 13050.47096159 12271.4274419389 5240.58557753949 2023.16584316365 1191.28716383952 445.220977527012 1166.95031938909
95518.6331950282 437278.541174935 28963.0047187579 19384.4697254194 9085.14182743405 4347.64069701297 3678.02454521895 1711.48544130062 831.035490490933 448.787539748323 579.536839637472
1069378.77656429 54828.2769117926 210604.393661948 13581.4223446361 6357.19821819478 2728.46521213573 1213.921230343 1063.84219471738 573.881302070999 316.756048920146 423.781008003503
133121.244782269 795711.337834026 26845.4609398585 93440.5240271869 6657.75303274477 2355.67782066448 1194.18364671328 548.660598687319 390.248503030202 211.668239690753 323.494808371141
54735.7332540904 83703.7433087271 533568.259224536 14475.4384105087 45820.346266779 2994.54209545345 842.652520198644 491.771921150591 246.273517324766 157.098839667533 195.108244921972
227460.250144051 38487.31661995 57318.411193189 284653.268771932 7355.3833131397 17248.570909184 1392.52741586889 405.655677696879 258.873448614975 141.344508468007 189.409658529327
58058.2469363551 147937.374599188 26670.5427517195 35665.3670542284 113616.055327971 3283.35662242636 6068.09532856321 745.348035756115 180.927302715544 136.674797154167 205.830662473336
65914.139109335 37855.8085581769 88983.2505206891 15420.6217403706 19957.6647805015 43304.9436049422 1764.04687819144 2501.12646922371 386.396462917589 103.002124160595 220.104973279595
380491.792282382 47177.5882560254 25259.3669484852 40549.2602270712 7470.05000962422 7531.85327555924 16128.1135437078 821.724120663376 887.073993902039 163.503661078437 150.526563195099
18899.0374531356 97370.2595060531 57119.8638014346 8243.2086909385 1040.15151284133 1166.38935808804 765.602822504381 2202.98474304425 3480.81527469567 199.40007717637 229.207134728192
9225.22550937469 13937.509499158 59790.1574629871 25714.6710723026 3390.11978572273 519.581561332 603.097258677148 444.401124848203 1238.80044272183 1779.49042085779 234.755719809405
16484.0434263038 6058.11716289504 10484.5950152464 30589.8241190305 10580.0544994678 1622.18478989203 271.109537498188 347.629155273164 294.730328630966 731.489761498374 1036.90004928696
9851.73075814688 11471.8308181541 4400.57084118438 6766.82121263972 13702.9873372677 5447.64693189634 983.09033638303 145.656265105835 210.853862136575 195.678057948458 897.975857435756
14517.7851905268 5458.04998750568 6710.11646992035 2727.38918731844 3911.47997756668 8873.79077821208 2578.34222666991 592.971344623772 78.4825687855289 125.816560257721 601.604798067787
329518.212729688 9087.32918470622 2852.58181320084 3517.39181858549 1973.26199942453 2643.34453318167 5469.91384654517 1749.26396092284 402.534645950648 64.062601127458 495.651546884279
458287.179994222 253882.463467884 5082.95889005612 1662.50969202555 1829.82744791067 1020.13176133718 1560.2304844251 2901.91872811372 1015.2837586203 237.26010369214 365.778334124795
83081.3537208416 252429.9558696 134913.735019859 2454.35936237045 726.870538812791 729.935822642616 474.359615101905 770.84144432055 1301.8506381628 489.78821759096 268.553232211318
38440.585386661 64724.5311160938 140981.79277297 41540.5941459516 1095.40271370713 199.577352120504 257.026464514639 228.503322693455 378.064393756163 572.371510403122 323.295793032662
31771.5903756455 26652.6324434548 46840.9899215483 70146.4097941175 11693.2344480439 628.437443994568 41.9314523030275 140.807140266554 121.843667604803 200.327626664076 429.150507969285
39106.4204547717 21938.6603568379 17333.1942856382 26766.6356632406 33691.5267884866 5167.30185976569 529.379532434798 48.008731218651 94.8455553962096 77.9460532268958 341.248904656773
103255.538231463 26506.2799539231 13411.5084089846 13898.0267561113 20041.1989940009 20617.0568741975 2936.67920636914 380.175208875355 41.9917056668136 66.0187763035217 231.77519149108
312997.801917125 86250.2418645941 17156.1700433049 10055.4207866605 10828.8907250393 12932.7419353347 13892.0223359415 1899.90152518466 258.483738062071 34.8819120826384 167.591546386918
848378.484410588 243097.925698709 60225.3973795967 11730.7216335099 6217.89698173604 6627.70190844877 8182.01995827025 8667.78238305768 1132.10342024706 180.32806616137 120.804790593923
295569.437086632 616290.729034252 145360.071592197 31068.8112902301 4954.72030954732 3150.04593974389 4054.71854762417 5207.36548840043 5279.4361447655 686.431904802482 175.969489386004
79137.9044198496 211435.45550775 422464.236333712 75075.604290089 15286.3807456181 2056.07830216671 1447.83859536317 2244.46166185807 2757.03543819959 2884.16062593927 458.762312408214
94319.5666105214 62158.9227019454 164824.421362487 226967.316624431 36884.1632928943 7243.71848006308 1252.09546048753 799.67820462704 1229.12755773664 1537.05882852198 1875.07739066852
96731.5152558281 53743.0673048281 38007.4692996947 89386.4912325163 97391.6365142094 16526.7362654979 2585.5326480071 640.703721862001 386.287666428986 593.825646826384 1686.64922168082
64801.4762107922 77610.7755817764 35299.6200004383 21614.8959838731 37548.8151664821 40581.0368790675 6011.67171936942 1133.08977495287 312.875271918994 182.945840153295 1148.95816791962
197386.570314534 49819.5592075232 45085.8419864944 19341.8636429762 9800.19116989643 15463.1378450087 15234.7511673087 2474.6980452982 526.245008419093 174.317266107031 702.71633565474
81629.6592319182 136240.73863305 28963.4961163071 23861.1891748908 7734.17559727852 3666.70340873106 6600.15304906636 6743.03408035662 1076.19973606146 265.401843550577 484.06244170781
347092.155557333 62846.1204934478 82661.0926792254 15888.2054199722 10018.7756484731 3145.15425968043 2510.75497694536 3795.48081492164 3395.39008373645 571.738117716521 456.141026333118
355407.597539199 312870.828694226 45400.2703669248 45787.6496003767 8762.15684455027 4797.99857637669 1872.76285164296 1482.45124446104 2153.35781896368 1785.93520411262 527.500385570673
246548.350615791 263447.88442865 194193.334106873 33770.7954661264 25178.4701224624 4022.68376272379 3567.09570991346 1323.61450658577 896.137887937671 1275.09524477911 1350.56322955616
220076.376868893 153886.020525568 156564.580805656 102791.00800703 17376.984474078 10934.7316771304 2162.24734998189 1903.13325077026 758.703667201972 465.917948724732 1500.07440734524
353225.927432027 162995.847274897 90363.4732416664 95788.733216529 47714.5157552113 5985.19153852238 5735.13190533616 1329.73444557106 903.477442024537 422.861554244599 1181.40787671993
163602.261031161 214316.548179914 96683.4537556395 52931.5853617353 46007.6664147973 19499.7053179096 3156.68657648331 3022.70348789429 687.575276705977 442.707606666054 791.236144049579
879343.068800231 128583.367370493 160919.391408554 58637.3998176567 30213.0530216876 19817.8477866748 8313.51991587541 1838.8163113147 1612.4696488132 377.697300921614 623.619278390853
1251214.61201069 593612.568495753 105810.907233128 102296.002007616 25590.9471475773 18921.527449568 7962.57588381734 3862.40098215492 1079.91471327792 864.661768627355 539.599997017461
1030019.23631466 848111.48232888 403505.449407017 64730.720610633 38894.7755482286 10306.8195450151 6654.94993908616 3952.72264917576 1893.84878125651 690.895173797983 868.692914611474
307787.19378569 790522.045194158 661966.634975146 233570.657296612 35645.9284322275 15368.2468216786 5385.74785165332 3486.33777036772 2095.84745034467 1061.48103353256 1028.86090677557
110337.464642282 202596.227627459 566178.346346682 390135.297244126 112440.83876352 13796.7094613195 7453.31662399065 2636.64281301669 1802.33345134602 1139.97575588906 1316.70018161601
293013.824784001 71327.7186356113 131022.500199408 345195.103418348 241501.966290182 54163.8576892982 6785.24756415883 3420.67900905 1335.60292589026 971.315846021303 1473.6081256082
106180.231624507 193759.786404675 53707.6749706475 97184.6596146257 238635.001820599 127259.096630489 23500.2697733538 3667.22812768847 1865.74244081253 775.153076093451 1490.08615308233
332328.58279822 73502.7377339152 137563.311987873 51645.6416694573 89110.3323791269 142112.739282371 64785.7385531125 11542.2064331766 2049.72721567675 1123.64393234858 1356.41324857599
68172.1957476222 290420.930820547 61717.0662590721 88278.8468848981 40913.5455166786 65354.3519499918 80298.8920798364 31127.9848303363 5739.7967334107 1091.13474407918 1283.17410331812
177353.123132537 39715.0981164517 162840.86453869 49991.6130995282 67351.9613901585 33013.9970011187 46098.4467593261 41801.6002807917 15027.480209445 2756.16924963845 1138.69207892541
147785.524041144 152045.553902801 24756.9962703155 87031.4103413554 25083.4491988507 34388.0471428968 17924.9728652241 21856.655118127 20183.2340331815 6750.99837994926 1663.84549245253
336137.923003358 115808.114128712 109135.251506033 23161.3104892101 41135.8313816368 13450.3598671551 16479.8262724829 7642.5213360599 8864.40196758145 8567.03124737588 3406.2206525739
336137.923003358 231697.918718269 75010.6180781837 57257.3181933058 16734.6852153235 18384.4500223884 6254.39965661539 6826.42701026954 3165.75631395781 3671.89508074028 4959.67183264876
