0.06 0.48 0.91 1 1 1 1 1 1
0.06 0.48 0.91 1 1 1 1 1 1
0.06 0.48 0.91 1 1 1 1 1 1
0.06 0.48 0.91 1 1 1 1 1 1
0.06 0.48 0.91 1 1 1 1 1 1
0.08 0.62 0.89 1 1 1 1 1 1
0.08 0.62 0.89 1 1 1 1 1 1
0.08 0.76 0.98 1 1 1 1 1 1
0.03 0.62 0.96 1 1 1 1 1 1
0.03 0.43 0.95 0.99 1 1 1 1 1
0.05 0.32 0.91 0.98 1 1 1 1 1
0.05 0.24 0.89 0.98 1 1 1 1 1
0.02 0.22 0.87 0.99 1 1 1 1 1
0.08 0.37 0.9 1 1 1 1 1 1
0.16 0.58 0.93 1 1 1 1 1 1
0.18 0.65 0.91 1 1 1 1 1 1
0.11 0.5 0.85 0.97 0.99 1 1 1 1
0.05 0.42 0.86 0.96 0.99 1 1 1 1
0.03 0.47 0.91 0.96 0.99 1 1 1 1
0.03 0.47 0.93 0.98 1 1 1 1 1
0.01 0.47 0.91 1 1 1 1 1 1
0.01 0.36 0.87 0.99 1 1 1 1 1
0.01 0.35 0.86 0.99 1 1 1 1 1
0.02 0.36 0.87 0.99 1 1 1 1 1
0.09 0.54 0.93 1 1 1 1 1 1
0.08 0.49 0.97 1 1 1 1 1 1
0.07 0.45 0.97 0.99 1 1 1 1 1
0 0.35 0.94 0.99 1 1 1 1 1
0.01 0.34 0.91 0.99 1 1 1 1 1
0.01 0.42 0.91 1 1 1 1 1 1
0.02 0.52 0.91 1 1 1 1 1 1
0.01 0.64 0.95 1 1 1 1 1 1
0.01 0.61 0.93 1 1 1 1 1 1
0.03 0.65 0.96 1 1 1 1 1 1
0.09 0.74 0.97 1 1 1 1 1 1
0.13 0.79 0.99 1 1 1 1 1 1
0.17 0.83 0.99 1 1 1 1 1 1
0.17 0.83 1 1 1 1 1 1 1
0.19 0.9 1 1 1 1 1 1 1
0.14 0.89 1 1 1 1 1 1 1
0.12 0.9 1 1 1 1 1 1 1
0.08 0.8 0.99 1 1 1 1 1 1
0.1 0.78 0.98 1 1 1 1 1 1
