15939.1073206437 2530.07799598943 8941.6578789739 6897.54068014098 1470.462858168 1128.59260717806 307.071953809387 602.502155159357 284.107644905954
6207.35563084542 320.293119080462 4708.52724757053 6341.18437754083 4384.40411065008 1411.84797058627 989.154649124229 390.190080850936 637.099175026303
576.481929111569 66.0265847422185 1047.88762080049 4419.88777968967 4019.18463779814 2080.16214956022 641.155433939791 557.129667341674 193.584049885707
3515.95278071875 3.02131179001908 740.642506403494 1719.88478283254 3358.17113556529 2105.07520621699 847.795511716764 226.474094352411 163.18233879887
3531.85916730266 79.2685779094775 67.1020515956681 2979.13738452131 2471.26784971177 2909.91671116013 1633.66994675042 597.471084463676 109.179566139154
10505.6679826027 75.5235615651064 502.340514593006 160.943366452123 2477.11629393204 1314.34461278427 1404.70911022685 824.364463674599 220.574149339247
12354.1874701863 468.582926771507 656.739991546969 880.75080997474 207.731524050656 2184.59275972424 990.348309855223 1326.21876361522 1016.55952386971
26923.8751418699 445.244786352234 2048.38753876849 452.479020190364 424.802400944625 100.353084273848 1156.52676256002 702.560383977129 953.414306601411
23992.8058343772 1041.18872596756 1797.12400155592 2102.34016310356 197.343700209005 213.822378482807 50.3288658196887 798.409790305193 421.646655060987
11807.0696946609 863.778671397526 4387.8076542281 2199.28483512638 1272.33856355687 134.879281631987 109.513982800466 59.6083725748422 556.319083903496
7853.32880517803 310.448277420428 2799.90200492347 4329.28499668876 1403.23414558793 739.359000170028 58.7220152065022 105.968790493479 50.2413541603528
14681.1047859392 221.336089518133 1733.58523849047 3950.63906664519 3400.37725983226 1113.50947976554 446.349786194372 60.79182510374 55.1649978698035
5736.83096002993 429.419766335393 608.646572041569 2248.30314815026 2869.56980953529 2157.64038578614 517.89344296149 205.307736838641 20.8765845645596
4323.10763449759 111.79320784206 1475.22627708066 769.070286408236 2238.67397588411 2546.90673638632 1681.15852057127 451.056555597612 135.864076105878
1932.5257721991 123.886286029935 992.364937644032 2167.24770287243 816.867697638829 1871.27208860492 1831.1043112322 993.262739566212 217.165848737709
1669.45120694577 64.0388060924396 819.518637258865 1549.23493116806 1509.73070019233 591.037663939092 969.688022974341 730.936697432347 326.075020903261
2377.73218718115 50.1434123445249 206.265317721313 805.698299586842 984.593465014331 922.733819259169 311.693059308492 411.077648380597 362.990833103123
15642.7805705697 92.3309972886918 304.838402846516 290.111033180752 599.727960164918 624.71104717189 525.680002561812 150.623688362152 215.382565742573
17237.8941492585 169.734673754294 177.851992169976 278.621504729647 161.496227796256 377.892840520639 421.727532050674 356.35441912445 114.972791973352
28436.1151854189 617.184660330999 529.616663369312 233.222095612758 221.971701298114 133.087416722086 307.346761985112 301.000119004201 263.69807141803
7397.88013366803 421.927950616967 5713.66530689286 678.742431384861 164.62384869173 161.470663698557 138.8296482044 256.377432400491 230.735121855962
2550.33591406287 111.443242834802 3353.46305356679 11494.1967417969 541.828470422899 125.841587262934 101.318837632708 109.654180007124 185.795896237005
9316.33549440752 71.8806062193346 1131.21675196526 6656.45420486381 12318.0423365011 470.896977960684 75.6803802540458 81.0557252633067 74.3867500883715
16841.9797520521 345.076639786198 528.091194366729 1249.82505435061 5410.56574466756 7958.29801187656 229.254985045098 18.8357763256684 20.6258129596958
77936.8728262161 833.749507834085 3074.77394449467 275.676720154668 754.009222714253 2843.92351537796 3370.73817379464 68.7533381769261 1.8652088780268
37129.7026169532 3107.62539584973 3404.25299253353 2199.23098038131 141.040920373954 428.285305862969 1278.79040445802 1593.52651517393 19.3915216334336
25350.5217796511 1038.59806746222 14373.1425297958 2668.7588878825 1238.09568971661 116.591001827518 283.624911866609 902.72416227166 1059.39923824731
16874.8080331741 315.715150901491 3682.16972642659 12590.1506132218 1940.72427113713 779.586997311109 105.565845096078 308.20742634725 733.941679568696
5174.77606745776 293.34478472659 2346.72706374183 5274.62004989106 11676.0103141287 1240.91560459743 363.786053114458 64.1740135693799 157.320785797506
