16471479.5671215 1738091.33498104 388242.486876311 156491.056312514 68589.3610056971 18812.0976535003 13097.9403122386 8448.41263133396
15251910.6651152 1509825.97494919 731724.795956569 300373.177488832 119147.648211921 48522.4338739072 15564.0794443042 16169.1219561753
18435512.2411148 1789790.88223927 857458.912123603 660844.936236952 225026.697985751 77413.467227254 30082.8179395361 13265.9420096957
21735705.8983076 2447151.24994325 784042.559612183 535400.430526563 323903.36283577 95921.9064523705 36571.9493682767 16079.5160711513
21075298.4548138 3891542.20911898 1323867.15637865 483978.302670012 312028.763380384 158935.351439207 46742.6579460353 17154.4168694079
10858415.2738485 3659955.00085197 1591241.22849975 735364.692862848 274943.91868764 167528.788138158 81998.3367903921 25457.6492676389
9449216.05689806 1827600.47024455 1170721.69557388 906906.426704922 469184.351323297 145425.795612157 81715.4260124491 38948.3195770145
7348675.51384922 1370158.87810042 619303.201175284 545631.558839761 549613.677742377 225806.015669744 61967.8044514843 35359.1807189493
7930529.01365902 1259987.838118 665994.308722717 365858.795343602 371911.141527798 330035.429810599 112202.231132547 32335.0440510079
14576295.5454622 1544201.13272426 802744.044076223 368300.78035544 262459.94508889 238035.053719347 245078.973360851 81986.5363381004
12847481.2170643 2650340.56271751 824405.252110054 412625.091734275 223756.587722612 150457.535163227 155440.984216155 131703.164113962
9787329.73811076 1537277.01655996 1085418.06840502 334166.012656697 141310.847307922 95111.6192809042 69100.3905999864 62228.9739453604
12771234.1285722 1207731.46604933 997378.754991068 556994.535501336 153164.505352851 62466.6322989404 45881.4107271649 30348.4158065643
12770938.306081 752597.625751504 458596.281744577 334138.957733528 136423.043309964 36786.1460858807 12445.6481858899 7801.42606209212
8831650.40824453 421267.456062658 404891.547735242 275845.655674314 170860.888420309 71186.9996679404 24421.8015120202 5641.02441341147
7006245.08932396 363571.213947148 703584.129174302 401701.505324972 202603.69466321 120670.056977766 48641.7942928761 12637.5500551456
21644292.6419463 235128.82168808 378488.24028139 598229.285282152 207534.087959624 93388.8644049731 49707.5898304854 15961.580789061
15242927.7979757 681888.113339607 358664.239250876 333010.914642128 416859.351649166 133683.476797007 52916.7396320078 21849.5058551699
29718244.8776589 344292.352261665 628341.939746179 281972.961628555 187374.457027575 223773.658701149 57628.2879201394 20081.1615172421
14967485.1204636 597877.792817634 327451.399410048 616138.030154191 176370.941619583 113090.706105818 130195.005208481 28871.0259561475
8216042.75558481 281260.205595258 820557.586116286 332609.022674358 596702.99738493 128659.851319382 83234.793528154 78074.9917011192
11593012.0944395 151136.920125095 293489.396302485 872550.839095655 324138.55128378 561708.527807331 82856.2283399067 62047.5826640474
8724051.71678051 314599.622635131 233306.011079621 372164.055711887 1007035.45840281 322363.766780462 406286.720771456 52502.5121022225
8706926.98664743 164766.558213908 257906.610331019 190136.518561239 278404.988162447 749596.644031103 150999.77894447 157230.384900499
9650893.01217895 141866.693719695 169869.546426873 227463.00931879 172243.719869123 200883.059351707 394553.812388173 76964.7277245388
10101106.8790994 144469.613071464 181619.459953636 122361.295416584 140112.995632255 88843.4680163031 74643.8886530291 169270.051275375
15876514.8672499 101243.025048682 135444.853079024 89529.310663747 53238.6024127744 59831.1027316611 30662.6451507707 32494.582006254
12218853.0287187 168208.626340864 163306.096947621 137245.938245788 85822.7912678981 47705.078155255 41594.9658866779 24389.4320111868
10929946.3085953 132424.248786966 233937.41912507 165392.597823755 141818.907728191 76150.1275600931 38095.987131363 40242.251108576
13966278.6194822 158453.338719284 212237.099309139 319418.698020029 366667.277767578 259455.598255075 160358.569917462 94773.0227759006
20675518.2709189 226132.201759751 227340.759581423 232464.755201226 348585.814275382 284679.530117803 188362.706697504 117484.820481112
6214216.76804181 265132.556813045 320021.445254851 204827.940629855 201371.849187733 290966.779131495 214726.493402542 165726.31985737
10770074.3434592 84092.5097541703 415133.045964087 505348.563561328 208116.537411068 190712.022445464 247938.134586279 175563.045509702
